CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
9060359,5813,30478959,39817682,8738828,21480230,9598624,680436,58778725,784455,967327,10446570,30951165,,146646254,147675715,151338507,0,3662792,0,3662792,301
9089452,5229,222732364,88897204,951838,51053523,4165807,1138475,62082085,3662696,233499,246789763,33332850,0,275797694,291268655,277818633,13450022,0,11123534,0,108
9115330,3011,640722520,2022996333,491193274,1503758819,28044240,3424995,5350084563,,255117581,-2938058296,30614832,,2057195188,2470707062,2954623172,0,483916110,0,483916110,2389
9126917,6820,70566928,853682,45128,711129,97425,150,9031755,0,,62389005,750000,,1072079,2459528,2488433,0,28905,0,28905,1
9140172,4617,19521571,42606556,17807231,24148002,651323,272398,52084260,34184,253395,10028686,535000,0,180757893,183266627,177558394,5708233,0,4695526,0,201
9141046,2223,38304220,33437664,8532587,23708926,1196151,102143,35381339,,5372006,31090682,2407230,,100075123,102686549,101083895,1602654,0,1158008,0,101
9189605,4643,3577080,119499930,521752,116775727,2202451,1190759,98710897,2570426,5539341,17447105,1400000,,280487695,281568294,264278908,17289386,0,14106253,0,268
9194636,1011,2953025,896899,,260731,636168,,107383337,,,-103533413,10000000,,3716618,3823551,21151593,0,17328042,0,17328042,3
9199340,1200,45825699,66190254,29887444,32022621,4280189,,59418767,1461816,67539,51067831,125257770,,48754674,55000182,69301869,0,14301687,0,14301687,176
9246522,4222,2862326,82098834,11513897,63843027,6741910,142876,42866449,44426,438609,41754552,11540,0,112636635,117299864,109651546,7648318,0,6554327,0,172
9246530,4675,1737783,106512459,42933517,60841177,2737765,709685,78962202,,97110,29900615,341100,,149941963,155842630,141030327,14812303,0,12713728,0,52
9256208,4321,106937244,67009995,25477708,31937616,8552156,581052,85377596,938662,49136,88162897,30000000,,142800606,165301620,148676010,16625610,0,15447448,0,336
9268016,4671,4283740,106758440,9394918,19431275,77932247,5165,17842519,,75286,93129540,3370424,,303672531,314062515,291182558,22879957,0,19526518,0,1
9275030,4675,9853684,348863610,130053848,216573678,2236084,40229,254869508,319211,30059026,73509778,13689,,760147580,761582741,746071909,15510832,0,11616970,0,202
12954944,4651,30750111,51904718,31302079,20090414,512225,250701,54858164,42582,,28004784,4500000,,122346376,127274528,128556062,0,1281534,0,1281534,66
12966353,4531,15467358,64073360,57495799,7374086,-796525,264317,28405903,,342639,51056493,768250,,169407917,172191920,162445584,9746336,0,8239017,0,396
12973636,4612,12909562,10168491,156589,7865778,2146124,,14019651,,906269,8152133,5000,,125880921,129942521,129631908,310613,0,310613,0,6
12998681,7320,5883269,139339520,,131204240,8135280,1973766,80045357,1486377,216000,65448821,15000,,242248127,293531475,226608319,66923156,0,55999072,0,943
13002186,7830,1499663,29492989,92,16332678,13160219,111729,15250844,,341577,15511960,360575,,78577335,79184026,79056802,127224,0,25873,0,989
13068482,4920,203458747,48570738,4685993,40698991,3185754,1025055,186314567,,12256402,54483571,29996600,,192639051,203628472,213332130,0,9703658,0,9703658,542
13069275,4519,21436125,23005459,6389568,11917627,4698264,138163,33217420,0,,11362327,409100,,135163865,136830483,130383766,6446717,0,5589839,0,104
13131768,4639,16861000,76851962,33627679,26127172,14761574,474647,52509889,32000,,41645720,10200,,338871404,340673114,326846861,13826253,0,11994232,0,724
13142619,6201,4120786,21341464,,19998221,1343243,182666,10718845,,,14926071,191600,,105051582,106207520,101184454,5023066,0,4284064,0,1060
13176387,4671,499793,142086674,12096910,126128571,3861193,70391,133817532,,,8839326,10000,,431348576,432777610,425128939,7648671,0,6477824,0,9
13191000,5320,2503298,48908704,,47948072,960632,141738,39127515,,988142,11438083,3200000,,178701106,179451447,178020005,1431442,0,1090963,0,121
13193540,1610,234057155,220683019,151201051,62052257,7429711,2850345,347339709,27902254,,82348556,20000000,,302862327,335164583,314483158,20681425,0,19779790,0,1640
13210772,2219,104813893,291835663,32012308,76001525,183821830,833248,91512756,10475109,0,295494939,10267440,0,617699671,629714683,564836529,64878154,0,54710266,0,1631
13238200,4649,1700898,24040456,16787807,4413491,2839158,1152820,1643943,,,25250231,1000000,,139243699,140375089,128559965,11815124,0,9996950,0,50
13240781,1105,629887530,541938255,62397367,253635981,225904907,1440781,342600234,94682,10917400,819654250,302485365,0,1214365597,1231777861,1046989210,184788651,0,162105586,0,1123
13241086,2931,113167688,343876259,89527652,253437199,911408,3067857,340176342,1184883,4409226,114341353,5402740,,1198580166,1218225335,1164180600,54044735,0,43355779,0,5650
13244554,2221,14716910,33836929,17259049,15705424,872456,23459,37838993,,426863,10311442,1748450,,112315562,114147440,112229433,1918007,0,1583546,0,296
13267213,3511,16450060673,2397197721,56562588,639083762,217778307,2033330,623633803,201754822,139367513,17884535586,4481650630,,3338028782,3396434037,1858352747,1538081290,0,1227666438,0,3400
13267914,2932,45216361,26550271,12355612,14062848,131811,280809,33964970,3758052,448241,33876178,10234870,,136204119,139329044,138754594,574450,0,368069,0,556
13278352,6611,13038227,219672734,246801,155171433,64254500,135512,174372642,13932486,69459,44471886,8100000,,28344278,29126274,28454012,672262,0,527669,0,100
13290801,1107,93018372,47937418,8514642,26775400,12647376,219387,87470341,,,53704836,11262328,,154819932,161578358,114584927,46993431,0,41590714,0,174
13312578,4673,28361816,64117943,21312569,33820083,8985291,1014163,81218476,,,12275446,22483180,13380042,232928560,240971301,240832150,139151,0,139151,0,318
13348504,4651,9690829,69105943,15906588,51444696,1754659,80958,67116465,,,11761265,9720000,,168906501,171036341,169816002,1220339,0,611295,0,60
13348610,4711,219816222,432865651,313432417,70436286,48996948,2338519,424776336,1610,3656346,226586100,38656600,0,2865256831,2882107001,2847752594,34354407,0,23759843,0,3502
30239442,2410,68364305,9218821,8089520,985425,143876,0,134446311,,,-56863185,15610400,,4964702,7568053,21810515,0,14242462,0,14242462,43
30267310,3511,6546344051,690611473,155330638,460451593,29006113,23053714,2542266204,162510749,782886860,3772345425,1270318090,,2284933249,3678331320,3818147662,0,139816342,0,139816342,14908
30433880,4645,4130456,34278707,11352739,22745618,180350,56329,24253328,,288000,13924164,1115000,,185347290,191165070,184199993,6965077,0,5781597,0,62
30456255,9512,1872800,11004949,2456694,4943675,3604580,7857,10782394,,,2103212,2000,,145591178,146257058,145457087,799971,0,729933,0,337
30570461,3530,17791356,83318411,39957080,42542659,607359,1281974,148757534,1335480,915609,-48616882,100000,,90768431,117412653,130427405,0,13014752,0,13014752,411
30843588,4120,27741821,23213197,7095970,15227198,890029,25218,42994710,4854033,,3131493,8868800,,57429855,61438014,62014748,0,576734,0,576734,140
30855230,3511,1634075833,107134358,43223497,52815614,11095247,4342100,1424060916,372493510,2020325748,-2071327883,354535330,,404074576,457491680,1315843846,0,858352166,0,858352166,5793
30859649,510,95483767,83367641,8463970,66428724,8474947,88898140,37687885,,904389,229157274,228495330,,49520804,136613945,135947698,666247,0,292766,0,1070
30888890,9200,5210864,2275198,45385,647110,1582703,1009959,1997689,,200000,6298332,30200,,61471845,61538347,58331491,3206856,0,3008191,0,84
31027987,4618,76389652,153353921,26432945,96189444,12537312,19101353,231729585,,,17115341,13953490,,250109664,263057503,262611281,446222,0,233673,0,142
31039965,2932,71624804,27544713,6299622,19367145,1877946,3230,104617909,7165737,474032,-13084931,6684200,,312895361,319471375,302330183,17141192,0,17141192,0,1061
31076475,2059,105432849,75511413,19394864,32439636,23676913,227706,155913807,,3294315,21963846,3000000,,126402363,134418770,124067793,10350977,0,10350977,0,112
31357586,4711,18459920,65751162,31746771,13676917,20327474,114944,51820413,,91128,32414485,200618330,,280968753,281288519,327285390,0,45996871,0,45996871,735
31471091,4673,1106190,15834910,2042275,13755094,37541,31055,14597114,,,2375041,98000,,170576707,172246496,171410225,836271,0,578795,0,30
31484270,6120,3387451,38307112,283139,27535089,10488884,55547,15296867,0,,26453243,50000,,127369790,133542460,116053380,17489080,0,14330434,0,669
31488590,4291,3278744,1661045,,-2241170,3687213,660442,217855462,,9584445,-221839676,,,7225,9846550,15006774,0,5160224,0,5160224,6
31516690,2931,53388165,141027661,2984007,136910466,1133188,21,127540343,,614549,66260955,44841000,,377924241,380087753,373733533,6354220,0,4987852,0,1877
31525574,5110,305950090,94379970,13841133,66217040,14321797,7700334,348040476,135342705,38189183,-113541970,1000,,1324623143,1384088766,1505892807,0,121804041,0,121804041,921
31555966,4639,36066448,25220099,6117718,17124864,1977517,,78780587,,,-17494040,200,,67417108,68075742,71378803,0,3303061,0,3381917,224
31601124,8299,9547867,24228129,,23805300,422829,7494,20171212,,5890200,7722078,2500000,,105862641,105999742,100946141,5053601,0,4322826,0,474
31625301,4519,9596191,48910280,28011653,3503180,17384059,479866,53307118,,3935635,1743584,2200200,,461428527,463329477,461554125,1775352,0,1672257,0,158
31641579,4520,2335944,34375776,20749416,13225140,399089,240108,36085829,104318,,761681,2200,,76633091,99003690,94928203,4075487,0,3504041,0,201
31805841,3514,200567,50079026,,46349534,3729492,73549,45133489,588967,,4630686,2000,,283859043,298207134,300172530,0,1965396,0,1965396,5
31821219,7022,18954495,59170732,,19849692,14758814,158114,20230056,,2881224,55172061,50000200,,96767890,99443401,98016843,1426558,0,0,2353295,117
31875758,2815,1293535028,756907375,318214433,421466632,17226310,154372,1188921229,142394601,5957509,713323436,664712000,0,1496048984,1665044188,1595339582,69704606,0,52457312,0,547
6576470,4752,1372566,4693901,2008879,3625931,-940909,88346,5382098,,,772715,728200,,4697738,5015441,4957172,58269,0,48992,0,12
6615870,4941,990293,1580143,5425,1542092,32626,451632,2074737,,,947331,214600,,2560150,2607240,2416124,191116,0,159817,0,14
6615897,5610,,118192,,24967,93225,,11723,,,106469,200,,130379,130379,32104,98275,0,95993,0,
6615927,4321,1119735,1341842,301428,434300,606114,,1134095,13000,,1314482,200,,1564595,1570687,1213601,357086,0,296653,0,11
6672922,4729,2167,75851,41630,5732,28489,,67518,,,10500,3200,,722159,723725,712168,11557,0,9703,0,
6698418,2562,328632,665128,3746,652655,8727,,567199,,,426561,1000,,2091728,2071162,1934222,136940,0,113735,0,19
6731760,6201,2374,4119,,3939,,,29026,,,-22533,4183,,0,0,,0,0,0,0,
6731832,1330,256669,570821,,554598,16223,,754481,,,73009,12200,,139697,142819,308525,0,165706,0,165706,1
6813177,4399,,21747,,21581,166,,207005,,,-185258,200,,0,0,200,0,200,0,200,
6813240,4941,1468437,1703468,1017637,690112,-4281,10576,1659728,1164,,1521589,200,,2118101,2165464,2105011,60453,0,48074,0,19
6844769,2451,1235995,2421450,637635,1629132,154683,,1660389,350,,1996706,90000,,3360425,3362202,3665550,0,303348,0,303348,23
6892502,4520,5890,46250,39290,6627,333,108,172684,,,-120436,1000,,162773,172437,189352,0,16915,0,18639,3
6892707,4673,1126097,7369563,6157860,1033688,178015,,3445319,,,5050341,1500000,,4396388,4406417,2139910,2266507,0,2266507,0,13
6909639,4711,244234,203661,170547,30844,2270,,522917,,,-75022,3000,,1153346,1153412,1062719,90693,0,90693,0,10
6909701,1051,7559408,1591936,425958,992840,173138,7064,3965294,627794,,4565320,2960000,,8832096,8676792,7955378,721414,0,596505,0,41
6909752,1610,485446,420652,20810,386214,13628,16741,490461,,,432378,10000,,78654,84805,101641,0,16836,0,16836,1
6938227,4648,524643,7385918,4385530,1934126,1066262,3141,2545646,1489,0,5366567,3900,0,4956409,5002949,4016533,986416,0,847239,0,7
6994170,6820,516,5325,2263,2896,166,130,35131,,,-29160,200,,0,0,,0,0,0,0,
6994375,4532,622604,3499580,2570227,339098,590255,,1352580,,,2769604,200,,8379942,8704723,7974752,729971,0,633155,0,16
6995176,4711,,34466,33415,,1051,,19198,,,15268,200,,55998,55998,47813,8185,0,6505,0,
7016160,2815,1411493,1898355,1306678,580955,10722,-23,2105414,,,1204411,121500,,3152616,6132994,6503464,0,370470,0,370470,31
7054091,4752,244397,1288286,1207067,76517,4702,45911,569381,,,1009213,6800,,553785,655900,653865,2035,0,1623,0,5
7076731,4725,,35565,34216,1279,70,,231018,,,-195453,200,,221583,221583,275272,0,53689,0,53689,4
7156652,4711,4751,250885,249652,1233,,,268816,,,-13180,300,,0,0,,0,0,0,0,
7156733,4532,82343,1031471,927707,81207,22557,,843044,637,,270133,310,,1825620,1826152,1639215,186937,0,161027,0,8
7177574,4711,10302,9163,,,9163,,90,,,19375,500,,12000,12000,3080,8920,0,8560,0,
7177612,150,1498917,661705,508148,95489,58068,,1162078,492800,,505744,210,,1455639,2702717,2483220,219497,0,187518,0,13
7177671,5630,30080,1591,1212,,379,,61702,,,-30031,4790,,19764,19764,12632,7132,0,6539,0,
7198020,1431,2910866,1351726,387608,900749,63369,,1661112,1475319,,1126161,200,,3040989,3187636,3066027,121609,0,105194,0,44
9311280,4646,537602435,2005041784,337806294,1434962948,232272620,1729075,2365208555,59856,,179104883,37834650,,3992297908,4014231485,3895210944,119020541,0,102653027,0,949
9315010,4941,72262876,36338036,10917483,25313916,106637,2939139,68235939,67551,,43236561,11000000,,205406908,216641416,214756878,1884538,0,1884538,0,407
9338154,4643,1288740,29961047,2333791,18499413,9127843,2521062,21787966,84273,,11898610,99000,,123326816,123954407,125319686,0,1365279,0,1365279,86
9343479,4690,24685823,63856536,26018150,36814046,1024340,78896,35733184,,,52888071,8000000,,181877046,184535599,172142095,12393504,0,10470060,0,117
9357725,3811,22691152,47369546,3944004,36595829,3266074,504573,12697733,238523,3616146,54012869,9822000,,94589029,94979239,85471608,9507631,0,7757149,0,929
9378655,4773,209517860,674497601,172609043,460146704,41741854,3716687,834418118,695429,0,52618601,52627320,0,1670039157,1684342755,1652407831,31934924,0,31864532,0,2656
9415443,4637,13864814,33548496,11338716,17576711,4633069,440050,15261530,100896,509193,31981741,40571400,,165959323,166748611,165486102,1262509,0,1262509,0,281
9423101,4649,5011164,55959766,1956961,47244563,6758242,11762,25415919,,,35566773,15328814,,175084053,175329233,167808165,7521068,0,6224572,0,31
9428117,1610,39785329,3809989,58556,2625220,1126213,53741,44200812,8724,3871,-564348,12800510,,77952536,95946505,107036607,0,11090102,0,11090102,332
9431775,4639,6497660,16801344,5515545,11040495,245304,67967,13238240,,,10128731,10000,,128978748,129383978,127412246,1971732,0,1602885,0,135
9443052,4532,33280519,87055906,59413046,31324773,-3681913,5299,63808319,,,56533405,120000,,165958814,166027959,162464550,3563409,0,3016838,0,38
9449810,5229,39197327,46469849,1817169,36338217,8314463,1073902,53656576,560884,,32523618,339100,,134629954,142338832,134528375,7810457,0,6506154,0,264
9459059,4634,13380643,103505201,52125497,47839739,3539965,280356,31856969,,207927,85101304,150200,,336029380,342222294,333008101,9214193,0,7895682,0,613
9465239,4662,12936782,61674626,25596077,28977865,7100684,69337,15949127,,583602,58148016,1780000,,145369570,146048605,122236802,23811803,0,20159909,0,28
9465298,1200,423528616,109213443,12645406,96363822,204215,559552,269320882,,822413,263158316,118282100,,215369129,228089105,182734430,45354675,0,36200585,0,674
9472341,2932,220365398,159290674,5729702,134831497,18729475,145732,152891285,,1765518,225145001,5054650,,172611895,191983547,173838424,18145123,0,17763330,0,633
9478840,4211,26984784,170451868,49196928,110441960,10812980,143388,115328501,526562,2217152,79507825,64973688,0,177842610,230098833,225971709,4127124,0,3667052,0,268
9600823,2420,46164831,79052497,31231199,46241942,1579356,,82131933,,,43085395,8493,,98293419,101121938,95025460,6096478,0,5398419,0,44
9609695,2229,38488655,52254772,17316701,33170001,1768070,58991,60524364,3501429,,26776625,5773350,,128696190,135979337,129601259,6378078,0,6289222,0,68
9617078,7912,4896777,66516357,155126,62218107,4043124,14692114,44022842,37912532,445887,3723987,100000,,29584796,37340183,32975375,4364808,0,3583510,0,190
9630549,4211,69109839,74844547,17662052,37394371,19716494,47451,50402188,183742,,93415907,5000000,,199982926,270144604,262091026,8053578,0,6298513,0,585
9638038,4645,10422889,88605936,11896681,28076828,48632427,537730,60914004,,963811,37688740,2693000,,314090033,318030629,278006752,40023877,0,31337579,0,186
9641092,2932,713951441,801103948,278027704,429461934,93614310,4883886,748936203,10795,24115761,746876516,67731228,,3543715060,3602480526,3480077983,122402543,0,113988718,0,8961
9646278,4621,202965503,559572012,250103955,291559006,17909051,1493554,648761220,699885,151821,114418143,22004764,,883829191,933527333,923143442,10383891,0,7109458,0,332
9657315,4711,175930193,247231378,125105241,30813150,91312987,1392705,251270852,0,3775504,169507920,40662248,,1475595969,1477477595,1499482998,0,22005403,0,26250966,2982
13392550,2790,216847653,196345441,109897930,67618760,18828751,422479,241069678,7716275,1752789,163076831,696720,,656950849,693418489,663421729,29996760,0,26260015,0,1527
13398367,1520,3722358,24293006,19330660,3448243,1514103,,2152884,,347173,25515307,505050,,147671191,149195763,147275420,1920343,0,1630472,0,709
13399435,3102,24090402,26175697,9302693,11427944,5445060,40332,12363011,,,37943420,1000,,74940457,76535628,75996398,539230,0,420400,0,282
13427047,146,804914923,545750516,293692525,181131858,70926133,3330736,352639766,49173,1828564,999478672,773714520,,732781251,757245295,667900489,89344806,0,89344806,0,1141
13428573,2410,102199375,40231004,23187841,13294753,3748410,25847,160054596,289,7873262,-25471921,81501550,,100283180,106282122,104993000,1289122,0,1289122,0,265
13430603,2751,10748976,21727505,13835525,7112892,779088,,6352587,503013,8442207,17178674,601440,,57223911,68051318,57072633,10978685,0,9246677,0,182
13434907,4775,21954673,65934343,38523831,4472187,22938325,1684278,45177393,4403061,1264474,38728366,478400,,194402310,194986724,177282741,17703983,0,14458650,0,293
13454432,3514,19725267,10106318,,9924711,105747,1967410,33479000,,,-1680005,151081800,,0,1718620,14674243,0,12955623,0,12955623,16
13467530,1072,23857508,44381971,14273333,28741352,1367286,18062671,82300254,1517368,,2484528,750000,,76094771,77307281,77180810,126471,0,67771,0,207
13479097,4636,24994225,11910028,5315225,5446272,1148531,,18830624,,,18073629,360000,,130335480,131174278,123035338,8138940,0,6940258,0,79
13499400,5229,1341187,27713962,,23740666,3973296,1325483,20906986,924234,392999,8156413,4963500,,123046026,125000505,122084034,2916471,0,2916471,0,182
13524600,4621,42769020,36860762,17252569,18284458,1323735,,65403815,,,14225967,5700000,,284775452,285223879,277419885,7803994,0,7670813,0,95
13533870,1013,130400027,185208524,20448968,164293217,466339,87837,236949491,1974603,580000,76192294,164070,,370612550,373569211,365317206,8252005,0,8252005,0,753
13551362,2651,10819851,46957390,18838316,26442184,1676890,12310,13069807,2051,1022509,43695184,1200000,,152674624,157133207,148959347,8173860,0,6899736,0,982
13554423,2540,136703306,113108695,21729063,7330257,84049375,12479,91561964,483433,7107079,150672004,141115898,,111447688,132190626,131391300,799326,0,131809,0,76
13559668,2630,111306346,254581021,128050519,119965280,6565222,101747,230705184,,,135283930,415600,,612973371,643940355,655118221,0,11177866,0,11177866,2011
13569912,3832,15550078,26849101,9960731,16830250,58120,158787,20308895,11187,,22237884,3326000,,131353259,138276032,130755715,7520317,0,7501120,0,82
13575086,1101,193446476,80407847,26910259,31605495,21892093,809782,134867378,0,886662,138910065,83477980,0,149611378,155421254,131242458,24178796,0,19145965,0,196
13587820,4632,11110185,23949939,639211,20834643,2476085,295332,38254097,,,-2898641,2050000,,348731139,349081237,347990968,1090269,0,1090269,0,110
13591928,4646,14221619,108257462,61413553,45220355,1623554,103670,104270824,,,18311927,200000,,125989826,126373814,123561694,2812120,0,2475719,0,139
13598101,9200,23792591,10522190,1042340,2351005,7128845,13151324,8176130,,353027,38936948,145720980,,91690460,94631793,99108630,0,4476837,0,4476837,543
13603836,111,347813238,819214345,90005904,728099919,1108522,43937,1366897912,,,-199826392,1561000,,21569161,23713724,50004007,0,26290283,0,26290283,260
13627967,3811,5864844,7773438,562586,4620797,2590055,194261,12056228,21739,,1754576,2500,,12156441,12162220,10910964,1251256,0,1027485,0,187
13635501,3832,11840893,40258610,5021753,25345948,7984469,124770,18799195,18417,3141194,30265467,200,,192352012,194196131,181907143,12288988,0,9967284,0,112
13652413,2540,67230401,17488845,8238654,2017968,7232223,8307,15403220,4350070,1567747,63406516,18628060,,20496056,26827847,26539054,288793,0,288793,0,436
31952982,3530,15790002,67900386,1336058,48391803,18172525,24418011,87555259,16952742,,3600398,90000,,170832458,171115220,170778139,337081,0,243001,0,372
31958667,3514,358310,15274755,1837,11541846,3731072,55000,17983070,24744,,-2319749,1000,,55484944,62012415,62846031,0,833616,0,833616,11
32016560,4329,372,13810939,2,181204,13629733,,14578356,,,-767045,20000,,6189264,6227867,7668768,0,1440901,0,1440901,5
32057510,4675,1979151,151790359,16147353,120420921,15222085,,135007788,,1670162,17091560,,,404682447,413994811,405746973,8247838,0,5809490,0,50
32091970,4120,512437,97249791,,38114363,59135428,,2843240,,25750399,69168589,1000,,80176024,89352860,19517014,69835846,0,69167389,0,15
32097794,3511,84727910,40206904,8990276,28208118,3008510,389577,117717911,311938,20646889,-13352347,70576810,,117877430,116297410,162862177,0,46564767,0,46564767,1367
32139008,4613,830414,10033871,3708118,4762294,1563459,41983,7360003,,54391,3491874,5000,,34533131,34931774,32744514,2187260,0,1727674,0,57
32193007,6202,45171715,126653364,49127,102787607,23816630,308358,95676306,,1307664,75149467,250000,,165722422,194240750,156476924,37763826,0,31867746,0,567
32269318,1011,4105282,21077391,,13340501,7736890,71080,9180835,,4995327,11077591,2000,,114807687,116122675,102839133,13283542,0,10826567,0,886
32306920,7219,43656549,21542453,3337789,3567774,14636890,218671,8569857,9385548,3342231,44120037,,23239198,78273664,80312918,80241771,71147,0,71147,0,870
32429907,4651,142336,44272197,6343629,34332331,3596237,9104,46660537,,153378,-2390278,889680,,236487596,236926602,237773981,0,847379,0,847379,28
32453050,4920,2157667,69877423,18134,65557357,4301932,153027,62179292,,,10008825,10000,,322137675,324689115,319143148,5545967,0,4643118,0,11
32489810,4690,,42112116,11267365,30806294,38457,,40173120,,,1938996,200,,236781277,236781277,236425475,355802,0,298874,0,
32578720,2229,35862795,7901313,3151246,4434323,315744,63389,25102754,14320174,,4404569,2701000,,13256307,15107481,14674396,433085,0,339072,0,157
32600127,4941,2922255,487721,,322487,165234,,2228066,73748,,1108162,1278240,,2339779,2391395,2602864,0,211469,0,211469,7
32658390,910,104476975,205397252,,205334811,62441,11145132,83433441,14077,39802951,197768890,180956000,,493238538,497775644,481170106,16605538,0,15151218,0,1122
32767223,5020,2100,831903,,831903,,1083,87516,,,747570,,,23852654,53123805,52233555,890250,0,747570,0,
33067767,4711,8906483,14944508,6537277,4431486,2088001,2298,38712889,,,-14859600,115000,,66040464,66167924,69542374,0,3374450,0,3374450,100
33121785,7820,518515,33095570,,31514933,1580637,26802,29371611,395157,109724,3764395,27910,,104619925,104631146,102993949,1637197,0,1348403,0,3019
33224837,4211,5642570,49307064,8259274,39255416,1792374,1861520,56307482,,503672,0,,,167334640,168442858,168442858,0,0,0,0,271
33306090,1041,75681950,97061953,9360762,87397534,164457,,275669194,,,-102925291,1000,,195519560,204953848,249422478,0,44468630,0,44468630,256
33311836,7022,110828090,464675,,11336,453339,50417,27845138,,,83498044,2250432,,0,91613156,5891038,85722118,0,85722118,0,1
33358111,4646,11004158,138022161,20421784,116099179,1501198,30503,133468753,,104937,15483132,10111000,,425208839,427959519,424301982,3657537,0,3264883,0,68
33446833,910,47979,91550636,39644041,50900377,1006218,786673,49426319,0,356188,42602781,0,0,44523454,59242118,57795057,1447061,0,1402421,0,0
33559930,147,1171809,13440755,176833,12935879,328043,8761,53750798,,,-39129473,4461000,,82801466,79262852,103747545,0,24484693,0,24484693,306
33636420,3511,102880657,213620485,2695057,210232489,692939,9660,269139919,,,47370883,32000000,,137665800,154930518,165277029,0,10346511,0,10346511,301
33702591,3320,,16482410,,13022565,3459845,,10592769,,,5889641,,,1892149,1950979,4941459,0,2990480,0,2990480,
7198089,4711,192204,49298,6130,42832,336,,711,,,240791,1000,,236792,236792,500441,0,263649,0,263649,
7268451,4711,3220,169491,163335,1386,4770,94,226561,,,-53756,510,,7800,7800,3399,4401,0,4167,0,
7268583,4762,,44293,39356,176,4761,,71965,,,-27672,200,,48246,50245,56387,0,6142,0,6548,2
7312336,4711,290,10291,9818,,473,,27389,,,-16808,210,,218171,218171,213576,4595,0,230,0,1
7312360,4719,370065,1169803,835607,269843,64353,,1353171,34439,,152258,10200,,6104835,6104831,5995957,108874,0,91027,0,18
7312522,1071,6278650,841050,517391,243866,79793,,4319649,2194058,,605993,517700,,3063951,4208398,4356413,0,148015,0,148015,29
7387010,4719,1050303,3029225,2653842,316791,58592,,2017789,,,2061739,195000,,5223028,5325047,4844416,480631,0,410488,0,13
7439390,1071,14184,279,266,-12,25,,74575,,,-60112,210,,76490,152948,158105,0,5157,0,5922,3
7469447,4711,,3,,,3,,22668,,,-22665,200,,0,0,,0,0,0,0,
7486057,4321,,5842,,243,5599,,98,,,5744,200,,14930,14930,6302,8628,0,8150,0,1
7504129,4939,4973273,4571909,506092,1271835,2793982,,3553683,,,5991499,25200,,4652232,4673842,4394546,279296,0,233528,0,25
7504170,4771,477035,2031752,1762914,600,268238,,164332,,,2344455,200,,3290012,3304731,2646465,658266,0,556080,0,13
7504218,4719,1468038,3246661,2133633,15018,1098010,,1612306,,,3102393,500,,7573297,8317095,8070305,246790,0,211466,0,24
7531794,4719,180,226575,226455,,120,,133079,,,93676,200,,44049,44049,67788,0,23739,0,24180,2
7555203,1071,1657245,1970232,500645,1450081,19506,,3395960,,,231517,20510,,3044437,3721454,3713628,7826,0,7826,0,35
7555211,4711,693510,917811,349625,84839,483347,,1270475,,,340846,125000,,8676898,8677325,8555602,121723,0,98924,0,21
7576400,5630,220648,240663,100560,22403,117700,,81444,,,379867,200,,1856637,1863572,1688055,175517,0,155683,0,13
7620883,4673,446754,4351123,3516875,806819,27429,,2593505,238016,,1966356,200,,5469942,5832450,5504875,327575,0,270765,0,33
7620972,2511,905506,1499815,111849,1059355,328611,,2084459,473868,,-153006,500,,2015076,2068569,1888238,180331,0,156861,0,10
7645586,4120,,4702,,,4702,,7645,,,-2943,450,,51281,51281,61980,0,10699,0,11212,3
7688331,5510,8591072,1180261,20233,605958,554070,,1283527,118712,,8369094,654375,,3385847,3388787,2962319,426468,0,355771,0,24
7732763,1520,694317,786670,86190,577267,123213,,6469118,,,-4988131,20000,,4132024,4131770,5874753,0,1742983,0,1742983,170
7776930,1413,5673545,5349593,3086114,2132932,130547,9764,5484982,2222169,,3325751,520000,,1929785,2570323,2563547,6776,0,109,0,76
7811085,4778,104198,327945,269546,6670,51729,,74643,,,357500,240,,456979,456981,385930,71051,0,56657,0,3
7820407,1520,,,,,,,7852,,,-7852,210,,0,0,,0,0,0,0,
7848009,2053,1955583,4878453,347618,46540,3858782,3327,125289,,,6712074,26300000,,2816489,2812368,2149261,663107,0,585021,0,11
7967301,4673,1513375,3935340,3030984,888535,15821,20333,3581207,,,1887841,200,,9544899,9547645,8704264,843381,0,725797,0,20
8014753,4773,646385,1687326,350536,1315854,20936,,2072050,,,261661,300,,2579258,2601795,2478519,123276,0,101078,0,10
9689910,1051,24432607,50936412,13986831,20453510,2361060,279409,94153158,947782,,-19452512,53725268,,180696332,182932346,183990251,0,1057905,0,1057905,424
9693687,4649,15975714,47618037,8863752,35304045,3450240,112332,35287888,,,28418195,36839130,,147230574,147325568,141663074,5662494,0,4846205,0,106
9710664,2751,80793338,249566106,109163865,137016272,1334609,30274,278475645,,3351686,48562387,7699590,,680420517,681600101,676851610,4748491,0,3332427,0,3162
9737422,4675,16715015,49754068,26849198,11106018,11798852,0,39343084,,289796,26836203,100000,,195244852,194739954,187739210,7000744,0,5947652,0,154
