CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
28926126,4941,11775390,3793005,189989,3388473,214543,135603,10358313,,,5345685,4000,,28038712,29354636,28125377,1229259,0,993919,0,38
28944696,4621,54850,1648724,444764,626990,576970,,664495,,,1039079,100000,,19245367,19248924,18977444,271480,0,215602,0,4
28944734,7022,41532,534937,,51200,483737,,447803,,,128666,250,,0,0,,0,0,0,0,
28953910,4621,12137,3366746,470109,2181013,715624,,2143310,,,1235573,451930,,39449328,39441618,39033625,407993,0,335038,0,2
28959891,7311,891400,1628980,196849,1048264,383867,8800,1499082,218627,,811471,200000,,2211133,2313341,1716261,597080,0,577087,0,5
28965885,4399,53556,841,132,,709,,88860,,,-34463,200,,0,0,0,0,0,0,0,
28980141,4690,1252395,1315504,252164,1011755,51585,,979140,,,1588759,200,,5134759,5168284,4400602,767682,0,699690,0,4
28984658,4619,1093,1544043,21858,1355138,167047,,1198015,,,347121,200,,4764023,4773713,4594047,179666,0,148598,0,2
29083632,4778,667732,1129439,269403,685104,174932,20723,2070296,,,-252402,840,,9179700,9180476,9597988,0,417512,0,417512,34
29130378,4941,448563,2303734,389694,1759066,154974,38261,809084,,,1981474,200,,3111988,3155833,2837383,318450,0,287139,0,14
29136320,4619,2941,7592340,,5640896,1951444,,4497399,,,3097882,1000,,11093200,11093272,9172532,1920740,0,1613422,0,1
29143149,4759,479,28032,16423,11097,512,,27771,,,740,200,,0,0,1387,0,1387,0,1387,
29149079,4621,152193,301294,171136,88503,41655,,34306,,,419181,500,,236311,236996,202155,34841,0,32471,0,2
29166541,7111,300,159443,,158973,470,,2436,,,157307,200,,63864,63864,364,63500,0,61584,0,0
29173743,4730,5995304,10822506,2704484,7239700,878322,,12153039,,,4664771,1393780,,29625327,31304885,30187819,1117066,0,1117066,0,15
29179487,4673,,9365,,9365,,,402417,,,-393052,200,,195580,195580,279833,0,84253,0,86268,1
29195520,9604,58071,2206,740,845,621,,70736,,,-10459,200,,0,0,,0,0,0,0,
29206492,121,,98759,1129,,97630,,1335,,,97424,200,,0,3231,718,2513,0,2513,0,
22577019,4711,105924,12746,237,3344,9165,,225561,,,-106891,200,,0,0,,0,0,0,0,
22620879,6820,,794926,,57565,737361,,20578,,,774348,210,,897020,897020,113953,783067,0,774096,0,1
22634114,4711,12064,462806,291292,14018,157496,,459962,,,14908,200,,3976206,3979440,3885072,94368,0,54405,0,14
22634203,5590,483428,54910,11452,15630,27828,3060,596433,,,-55035,200,,42385,42701,87360,0,44659,0,45817,
22675017,8121,11337,570280,,194181,376099,,191202,,,390415,200,,1550605,1653919,1391758,262161,0,246665,0,42
22705053,5590,1148851,914210,3091,836154,74965,,2064720,,,-1659,10000,,0,339,29524,0,29185,0,29185,1
22805273,4941,3760476,1553602,,1412944,140658,,4537429,,,776649,450200,,6821294,7110927,7060951,49976,0,40785,0,13
22870298,4531,,,,,,,28200,,,-28200,200,,0,0,,0,0,0,0,0
22943454,4941,,46943,,,46943,,3754,,,43189,200,,61637,61637,35526,26111,0,25494,0,1
22946671,4520,59390,67060,35884,30865,311,,475317,,,-348867,200,,99944,99944,182851,0,82907,0,83907,8
22952088,4639,52301,275154,63417,67483,144254,530,306999,666,,20320,200,,718195,738599,724526,14073,0,6736,0,3
23000204,8299,847603,456552,3326,415720,37506,70732,952000,,,422887,200,,2911139,2911140,2631928,279212,0,255920,0,51
23034355,4120,,14195,,,14195,,0,,,14195,200,,0,0,,0,0,0,0,
23055900,4761,1452,402358,224190,163650,14518,,422229,,,-18419,47000,,440978,440981,484488,0,43507,0,44452,2
23073907,4120,875844,2472611,848218,161359,1463034,,1664240,,,1684215,1000,,5396786,5396808,4876053,520755,0,437434,0,
23093564,5590,2315864,187913,29079,7284,151550,189545,1685939,,,1007383,10200,,1505946,1522139,1317147,204992,0,189924,0,16
23110878,1610,6901730,3692078,661361,2452114,578603,130560,6971168,,,3753200,10000,,26996277,27577440,23420912,4156528,0,3556540,0,28
23154920,6920,7917,3211,,3082,129,,44635,,,-33507,200,,0,0,90,0,90,0,90,
23154955,3109,64481,11306,11292,,14,,56984,,,18803,220,,0,0,43,0,43,0,43,
23228823,4519,1188710,1164894,334285,647117,183292,,430989,,103898,1818717,1011140,,135010,1016980,740528,276452,0,276452,0,2
23239300,1399,756221,1602499,60529,1589822,-47852,175,626519,185172,,1547204,300,,3350953,3472918,2868066,604852,0,570668,0,65
23260360,4120,59840,15969,2893,10440,2636,,76720,,,-911,200,,0,0,,0,0,0,0,
23318411,220,45215,3629793,1171327,2264721,193745,,1156825,,,2518183,200,,4819292,4821224,4314674,506550,0,418238,0,24
23407179,9609,,34611,9695,1421,23495,,3682,,,30929,200,,34200,34200,8737,25463,0,24437,0,
23457908,7111,,17784,,,17784,,26818,,,-9034,200,,0,0,150,0,150,0,150,0
23530219,220,135201,1117213,881980,167742,67491,,1103784,311,,148319,200,,1756382,1744300,1562385,181915,0,164427,0,12
23535275,4520,84,1779,156,148,1475,330,193324,,,-191131,400,,21159,21160,52407,0,31247,0,31473,1
23546983,4520,10426,71813,12161,2310,57342,,7990,,,74249,200,,197865,199354,177661,21693,0,19699,0,3
23622118,4618,27502,111642,11029,33904,66709,,44547,,,94597,200,,45551,45551,30820,14731,0,14286,0,
23668743,111,967310,11475913,3583052,7807666,85195,3762,11010062,,18279,1418644,4601000,,7960740,9294596,7592231,1702365,0,1581196,0,17
23684951,1723,762705,689322,326346,316469,46507,37765,688505,226370,,574917,9000,,6014849,6078857,6036573,42284,0,42284,0,18
23687931,4520,5351,1453,1278,,175,,16977,,,-10173,200,,0,0,,0,0,0,0,
3029702,7911,7819611,1132471,278142,671675,182654,61681,2667393,25441,4178,6316751,586660,,5086463,5219801,5195169,24632,0,24632,0,53
3217170,5630,,24,,,24,,53244,,,-53220,220,,0,0,,0,0,0,0,
3217668,3109,37687,144843,122764,5545,16534,,157837,,,24693,3060,,39301,44826,47911,0,3085,0,4264,
3217811,1511,2789007,7896524,2737023,5013691,145810,,6233461,,,4452070,2412650,,14123663,14633461,14012175,621286,0,519536,0,36
3218175,111,3334245,4434880,2914511,919507,600862,15528,1370651,252565,,6161437,2446,,6372294,7036985,4534624,2502361,0,2125154,0,23
3218183,4120,723844,131502,,9909,121593,,27658,,,827688,9570,,110147,110934,84808,26126,0,22798,0,1
3219537,4690,1839239,9691556,6433391,3223557,34608,441239,7825683,,,4146351,200,,21793859,21864374,19812431,2051943,0,1726466,0,19
3365133,4941,1215158,3254796,19813,1207995,2026988,10778,1733523,,,2747209,12000,,6225737,6405457,6280358,125099,0,105490,0,18
3365311,4711,20133,189919,2835,85725,101359,,22998,,,187054,20000,,0,0,,0,0,0,0,
3366503,1610,1050137,1453808,616329,786496,50983,,2806219,,,-302274,200,,6503903,6572376,7251777,0,679401,0,679401,54
3367100,4773,1913,1688744,580691,983169,124884,,544616,,,1146041,310,,3521116,3527799,3192249,335550,0,291064,0,8
3367371,4724,188484,96368,0,84178,12190,,352565,,,-67713,100200,,733943,734352,859136,0,124784,0,125501,6
3368326,4711,4404299,2050238,76152,1933992,40094,26866,5199024,,,1282379,3500,,11392631,11916738,11592149,324589,0,256638,0,33
3369186,4751,712,522451,510723,728,11000,,254149,,,269014,20000,,729424,730348,657421,72927,0,66149,0,4
3369313,4619,2631256,1585034,701884,669474,213676,,1809105,,,2407185,501542,,10645372,10650188,9471017,1179171,0,1019517,0,206
3369496,4673,501468,5837785,3520886,2247930,68969,,5490968,,,848285,2000,,15995469,16140009,15150542,989467,0,830942,0,33
3513957,111,,,,,,,0,,,0,1959,,0,0,,0,0,0,0,
3514430,2511,536587,1811967,756398,722775,311121,,703286,,,1645268,616260,,3245637,3271635,2992753,278882,0,260753,0,44
3514561,4752,97503,1630648,1357720,260524,12404,700,1005182,,,723669,200,,3359068,3509429,3384972,124457,0,90545,0,12
3514774,4719,16280,192651,138567,35307,18777,,161738,,,47193,50700,,3777491,3778681,3694130,84551,0,53330,0,12
3516627,111,711561,1395438,832362,112635,450441,,188214,,,1918785,4262,,2209453,2445934,2498962,0,53028,0,75123,9
3516724,4619,155,96,76,14,6,,62,,,189,200,,0,0,,0,0,0,0,
3516864,111,386604,1240687,1022419,207684,10584,,1377245,,,250046,82660,,1411476,1486245,1473858,12387,0,10405,0,5
3517088,4711,,126,38,86,2,,2083,,,-1957,220,,0,0,,0,0,0,0,
3517509,4711,25515,54207,31755,8738,13714,4468,218851,,,-134661,200,,815468,817568,809150,8418,0,139,0,6
3518440,3312,320,1358430,1170412,139185,48833,,925424,,,433326,45100,,1644514,1646846,1601289,45557,0,39196,0,3
3518547,4711,71214,100336,99165,,1171,0,111538,0,0,60012,200,0,281624,281624,272495,9129,0,6315,0,3
3518660,9200,412210,2170242,623648,93644,1452950,809896,1059544,,,2332804,30000,,20135851,20355311,20125964,229347,0,136485,0,52
16124706,111,19135287,8257222,7143860,444897,668465,,17668586,,,9723923,200,,13583686,14465215,12193385,2271830,0,2257247,0,17
16135349,6920,,117571,,89282,28289,,43336,,,74235,200,,92931,92998,76714,16284,0,15355,0,1
16142460,4651,0,71336,9134,32000,30202,0,2184,0,0,69152,200,0,104465,104465,84678,19787,0,18769,0,2
16156813,4211,783809,2191557,957814,611012,622731,5532,2888272,,,92626,10000,,3389122,3511872,3451422,60450,0,27494,0,19
16162785,4120,4768253,22758731,147926,16550010,6060795,,21867347,,1164970,4494667,200,,9358880,10562023,10509818,52205,0,22044,0,85
16182154,8621,419616,550612,,76445,474167,20635,79508,,,911355,200,,775018,775020,549751,225269,0,217519,0,15
16204856,6920,,2106,1,83,2022,,0,,,2106,200,,0,0,,0,0,0,0,
16219377,4673,3909932,10369094,9688604,639010,41480,76354,9827417,,,4527963,200,,42297840,43690193,41944500,1745693,0,1447985,0,83
16243901,8121,,1248,,1200,48,,215468,,,-214220,200,,0,0,2777,0,2777,0,2777,2
16244036,4711,206460,725160,495357,113672,116131,50279,563719,0,0,418180,200,0,5775351,5868082,5761330,106752,0,72521,0,17
16244052,4711,,159703,49481,105493,4729,,1643,,,158060,200,,15285,15285,13950,1335,0,878,0,1
16268680,4619,6677092,11974942,288660,11478685,207597,100164,11275395,,,7476803,300,,11294602,11341683,11328115,13568,0,6095,0,3
16278268,4690,411292,2041805,1178362,594406,269037,1206,3319000,,9562,-874259,400,,5967935,6020555,6271291,0,250736,0,250736,14
16292440,7911,25067,110123,,21096,89027,,57561,,,77629,8010,,207531,207531,185847,21684,0,15458,0,
16292491,4639,453622,1265454,657734,518341,89379,,1173655,,,545421,200,,7752373,7755455,7539270,216185,0,179695,0,21
16306805,4120,1189104,940328,998,489415,449915,,297005,,,1832427,1250,,7658949,7678538,5748964,1929574,0,1830771,0,72
16307177,4711,375525,227181,98249,122095,6837,,284628,,,318078,30000,,94902,94902,47212,47690,0,44842,0,
16311577,111,17563862,2344883,175166,2146273,23444,,1090087,,22986,18795672,2704200,,2872427,425818,390452,35366,0,6717,0,1
16312130,113,6903151,488010,262377,224149,1094,,7948982,1550000,,-2107821,509510,,1294886,-671459,2315836,0,2987295,0,3001696,11
16411169,4211,5304877,8064171,1858310,4359113,1846748,277675,13280342,,,366381,90000,,23409340,28752584,33862270,0,5109686,0,5109686,64
16411207,9319,559209,853255,13531,561012,278712,,854433,,,558031,200,,1053409,1240912,758087,482825,0,470416,0,11
16420990,4311,459812,2658646,276115,2220322,162209,101863,3001474,,,218847,1300,,4548253,4600849,4405490,195359,0,149322,0,21
16432625,6831,669966,577571,215038,351186,11347,,1469626,56021,,-278110,500,,1429769,2861546,2830021,31525,0,3239,0,18
16440806,3832,70000,90050,8968,49162,31920,,125013,,,35037,200,,666257,666257,630508,35749,0,29085,0,5
16440830,1413,1404127,3845168,1719316,1362221,763631,8202,2675233,,,2582264,2438760,,10547625,11015126,10914113,101013,0,73723,0,120
16440849,2221,3705401,11348314,5951216,3854096,1543002,216153,8299360,,,6970508,201800,,33411761,35280001,32915291,2364710,0,1890705,0,96
16457476,150,37120173,15410568,7924581,7391079,94908,72121,5830805,967548,973115,44831394,11560000,0,22254590,28794851,23386707,5408144,0,5271771,0,41
16463320,4941,2729232,1580632,2086,1056713,521833,,3499806,,,810058,200,,9689631,10074141,9850559,223582,0,161604,0,27
23749511,111,61613502,80876803,9955818,70794318,126667,3058,75882767,1333123,1426319,63851154,51300000,,15257733,21444081,18448261,2995820,0,2732651,0,15
23754275,111,10127925,7751982,4404213,2993234,350095,204106,5899917,,,12184096,10718315,,8829898,10704137,8777376,1926761,0,1780833,0,14
23768459,4532,294584,300211,297017,476,2718,0,145769,0,0,449026,200,0,16053,551337,271007,280330,0,279813,0,2
23824729,4661,3035243,9223165,4798572,2883928,122366,198472,7385240,0,0,5071640,200,0,2757718,2866123,3223887,0,357764,0,357764,7
23858888,4633,398365,6263110,83499,5667764,511847,,4620919,,,2040556,200000,,37535918,37846006,37198155,647851,0,553989,0,4
23947365,4120,196583,570726,220964,200889,148873,,548685,,,218624,1000,,2227198,2365109,2127890,237219,0,217424,0,14
23970775,4941,7101525,3698965,154624,2863962,680379,151602,9581852,,,1370240,200,,12010967,13438441,12900531,537910,0,450054,0,26
23986682,4711,157670,2036443,347352,1386645,302446,,2017621,,,176492,200,,6421000,6435969,6315293,120676,0,98092,0,8
23993418,4675,,26476,20,3634,22822,,0,,,26476,1000,,0,0,326,0,326,0,326,0
24001780,141,68514,287659,132082,151276,4301,,552468,,,-196295,200,,34128,250457,252582,0,2125,0,2515,3
24024031,4674,1721571,4236966,657837,1349494,2229635,2166,1464382,,,4496321,300,,5775659,5841144,3576883,2264261,0,2100193,0,11
24036893,3812,1032248,750028,33396,686240,30392,,1401690,,,380586,210,,5824793,5832482,5637997,194485,0,153223,0,10
24036982,4120,110076,223368,112412,104525,6431,,625376,,,-291932,200,,751743,704142,778736,0,74594,0,82111,9
24051931,4120,147871,873410,5951,264650,602809,,516063,,,505218,46000,,2098514,2125504,2607835,0,482331,0,509851,2
24117580,7911,858,449892,,430219,19673,,445388,,,5362,200,,183072,203460,197786,5674,0,3671,0,3
24120756,5630,,2726,2393,331,2,,6103,,,-3377,200,,0,0,,0,0,0,0,
24135587,7022,209061,584221,227374,333313,23534,,741356,,,51926,200,,527350,604298,395193,209105,0,203062,0,2
24169563,5229,,59476,,58005,1471,,184477,,,-125001,200,,0,0,,0,0,0,0,
24181893,4941,478651,1087932,,1065555,22377,203568,1241672,0,0,528479,210,0,6481134,6774660,6608582,166078,0,133407,0,16
24197970,6820,61802305,3110838,,2088621,1022217,,30690552,,,34222591,14567000,,6224725,6708324,5012846,1695478,0,1246380,0,1
24253019,6820,455089,126132,2022,74282,49828,,36157,,,545064,6396,,210842,210842,232166,0,21324,0,23432,5
24266639,220,2035150,1476709,899529,566901,10279,,1935168,715207,,861484,536180,,3580688,3156008,3132196,23812,0,11368,0,22
24276080,4120,,52876,10073,16142,26661,,1754,,,51122,200,,102334,102334,110493,0,8159,0,11230,0
24436121,4120,464063,1435584,17802,426018,991764,,622280,,,1277367,300,,6039069,6041974,4705563,1336411,0,1250065,0,35
24530195,8299,3235340,5576662,19999,5206581,350082,7753,7055722,,,1764033,1000,,18413418,18858228,17026587,1831641,0,1548369,0,22
24543659,4752,1000194,923505,791867,19071,112567,499,1047217,,,876981,200,,3984008,3984133,3764370,219763,0,178634,0,7
24543748,7712,4488027,13952484,0,13901507,50977,96476,1227220,0,0,17309767,446000,0,3363706,3484728,3135178,349550,0,228660,0,0
24621757,130,,140,,,140,,387,,,-247,200,,0,0,,0,0,0,0,
24660004,6810,83,5298,,5380,-82,,29202,,,-23821,200,,0,0,,0,0,0,0,
23704935,4520,,26214,,,26214,,17250,,,8964,200,,0,0,,0,0,0,0,
23712644,4941,1153114,1043648,,904158,139490,,2296296,,,-99534,1000,,3071108,3584726,3534351,50375,0,14779,0,13
23813975,5630,899465,118156,98162,12341,7653,,1299948,,,-282327,200,,255699,396296,520205,0,123909,0,126466,8
23839657,4941,7289,43659,5839,1298,36522,,71,,,50877,200,,73536,73536,65765,7771,0,7036,0,2
23962357,111,5776178,5116075,1918428,2896598,301049,3415,6735085,,1915,4158668,200,,3939149,6551158,4789173,1761985,0,1697398,0,1
23962411,4632,612635,2237509,1070491,875432,291586,,1163908,,,1686236,200,,6566565,6584197,6370948,213249,0,169353,0,10
24008141,7490,,59091,,5,59086,,2332,,,56759,200,,38433,38434,21766,16668,0,15445,0,
24020501,7022,3790858,2869901,7030,2842271,20600,7382,2479139,,26579,4162423,36100,,3179138,5570559,2677676,2892883,0,2789404,0,21
24062760,4932,31425,43258,40039,1530,1689,,-197,655,,74225,200,,156536,158150,124992,33158,0,31593,0,2
24109219,240,77840,246415,177349,25681,43385,,66410,,,257845,410,,324040,324724,316586,8138,0,5118,0,
24141740,5590,2026523,200941,143149,36298,21494,,1696349,553876,,-22761,200,,741660,757170,731894,25276,0,17799,0,12
24284953,4719,3007402,1348020,833037,141391,373592,,3475077,,,880345,60000,,3445077,5332516,4813878,518638,0,483731,0,35
24297724,4642,1501768,15773791,10524532,130931,5118328,6703,11861792,,,5420470,200,,140882800,141885772,135597101,6288671,0,5420230,0,1
24317147,6209,,44520,,15010,29510,,3901,,,40619,200,,11187,11187,,11187,0,10851,0,0
24317171,4120,16820,923422,437866,351531,134025,,310304,,,629938,200,,532799,800466,297223,503243,0,493714,0,1
24317287,4711,,11384,8423,,2961,,23720,,,-12336,200,,0,0,,0,0,0,0,
24404588,4520,1657385,151459,91852,36353,23254,15004,1312875,,,510973,20000,,1703828,1768291,1434555,333736,0,316054,0,10
24412041,7022,392,4342,,,4342,,0,,,4734,200,,0,0,,0,0,0,0,
24457779,4752,792403,2981460,843639,1864572,273249,,1450639,,120091,2203133,200,,7914155,8039816,7935139,104677,0,67658,0,18
24489630,4941,72955,87304,59993,25958,1353,,185161,,,-24902,200,,227250,227250,223989,3261,0,987,0,1
24513461,4616,13750,87742,53767,33346,629,,102066,,,-574,200,,27757,29668,104722,0,75054,0,75945,
24522540,150,22408,185208,,176145,9063,,100125,13666,,93825,200,,24276,53800,3771,50029,0,49301,0,1
24543314,5520,15000,588,,100,488,,149468,,,-133880,200,,0,0,,0,0,0,0,
24549813,4777,657203,5316005,3670942,1625806,19257,,5960435,,,12773,200,,4301626,6103901,5970385,133516,0,96707,0,14
24607132,4773,40474,1238513,409487,809041,19985,,1164666,,,114321,200,,3300197,3300226,3155012,145214,0,112187,0,8
24639134,210,594000,1734574,776309,1427065,-468800,10110,425318,,,1913366,200,,7545056,11204558,11165020,39538,0,16840,0,17
24869451,7022,,207,,,207,,7,,,200,200,,0,0,,0,0,0,0,
24960966,7912,40000,36,,,36,,23411,,,16625,200,,0,0,,0,0,0,0,
24975207,5630,,830,,823,7,,77466,,,-76636,200,,0,0,,0,0,0,0,0
25073652,1071,485045,417904,17413,401018,-527,0,1413316,0,0,-510367,200,0,0,8,53917,0,53909,0,53909,2
25152055,3832,2577525,1418959,842521,589846,-13408,248,2769464,209565,,1017703,500000,,11467000,11532167,11207878,324289,0,280542,0,13
3518695,4711,273659,1065898,388540,341637,335721,,548924,,,790633,500,,9120982,9121482,8262069,859413,0,733882,0,20
3605104,5510,2857,93494,38910,52371,2213,,109345,,,-12994,200,,0,0,,0,0,0,0,
3606223,1610,1676,41121,,17577,23544,,3603,,,39194,205,,10200,10200,17863,0,7663,0,7765,
3606517,4639,,7909,4690,1529,1690,,5275,,,2634,200,,0,0,,0,0,0,0,
3606649,4773,647128,2660617,1591949,711295,357373,,817119,,,2490626,210,,7485396,7489450,6203322,1286128,0,1080557,0,22
3778750,4941,14793975,1265353,8838,1183066,73449,,12187349,,,3871979,2093420,,18660959,19865817,19509529,356288,0,287967,0,3
3779852,4941,4618840,3587280,189673,3089436,308171,10447,3642057,,168028,4406482,4200000,,12925367,13374604,13298171,76433,0,61341,0,44
3781003,4789,676,53,22,,31,,240,,,489,200,,0,0,,0,0,0,0,
3861145,4752,203627,1469135,527396,63874,877865,,382175,,,1290587,200,,4564096,4564978,4060390,504588,0,458867,0,10
3861412,4941,1295011,879945,2186,841501,36258,8352,1564945,,,618363,1000,,5726331,5784123,5466760,317363,0,245350,0,15
3861757,4941,235087,773866,,226998,546868,,132426,,,876527,200,,177530,177530,,177530,0,177530,0,6
3891030,4773,0,581819,450430,107563,23826,0,520074,0,0,61745,350,0,871739,871765,806296,65469,0,56188,0,6
4009886,4321,1703899,2962055,2064368,665454,232233,,3634416,,,1031538,210,,4911759,5390431,4795366,595065,0,509632,0,30
4010031,4634,983324,1947863,350130,1292412,305321,77284,2347393,,,661078,100200,,10305135,10406879,10344525,62354,0,11808,0,16
4049872,1051,836024,730904,183634,186383,360887,,1092594,119100,,355234,12410,,6019440,6056395,5891903,164492,0,136732,0,34
4142954,1061,842,900,,,900,,564,,,1178,200,,0,0,,0,0,0,0,
4199160,220,753122,1355428,609581,731403,14444,,1009709,,,1098841,1000,,7567297,7804297,7184947,619350,0,576001,0,14
4307416,4773,229964,1368472,689488,637220,41764,,1448250,,,150186,320,,2837076,2843258,2771954,71304,0,42933,0,9
4307700,8010,179079,1169155,138412,922018,108725,1464,1061305,,,288393,54706,,5580948,5645022,5375868,269154,0,222746,0,142
4453829,9200,,82502,,66480,16022,,0,,,82502,30000,,0,0,12831,0,12831,0,12831,
4470501,4941,1881131,626336,21423,588372,16541,96388,847335,,,1756520,55600,,4588644,5164186,5106186,58000,0,17889,0,17
4470552,2651,2008636,5787719,854899,2083370,2849450,266,1869798,,,5926823,580,,10770002,10785581,9296685,1488896,0,1254270,0,15
4472693,4722,1917647,3122128,464467,1225043,1432618,21804,2362757,,,2698822,220,,16642198,22179602,22058345,121257,0,101856,0,25
4571581,4639,2234960,552825,470863,33639,48323,4472,189708,,,2602549,400,,4277425,4277430,4302598,0,25168,0,82743,6
4571808,4730,1185990,5468225,643911,4616855,207459,,3656908,,,2997307,150000,,24029501,24918405,24110292,808113,0,677002,0,13
4573248,4621,316939,1926810,576234,1296373,54203,,746287,,,1497462,75200,,3447612,3447639,3110879,336760,0,298525,0,5
4635006,4941,946810,705729,,620248,85481,3436,1322576,,,333399,11240,,4093429,4132620,4058652,73968,0,32436,0,13
4681959,111,32366910,22603432,14490010,8007224,106198,39490,40309651,4514435,,10185746,2030100,,34462418,32827448,29070738,3756710,0,3389142,0,23
4721638,4321,2876931,3989777,669166,3192248,128363,9243,2310280,57728,318186,4189757,50000,,4530693,5220472,4558612,661860,0,615913,0,38
4722064,4639,,2193120,2169047,48093,-24020,,2525208,,,-332088,53400,,2103394,2192427,2269180,0,76753,0,93886,5
16463346,4120,,1714,814,380,520,,28712,,,-26998,200,,0,0,,0,0,0,0,
16471489,4120,1101,330,38,235,57,,2360,,,-929,200,,0,0,,0,0,0,0,
16514253,4211,2498772,1113673,310219,707752,95702,,1952182,,,1660263,200,,3569042,4206918,4144796,62122,0,22423,0,15
16517713,1610,1268079,6720668,2152550,2260767,2307351,,2552378,,,5436369,500,,8734444,8102829,5056457,3046372,0,2558952,0,18
16576566,7912,282139,1495823,0,1217500,278323,3725993,3008273,2404238,,91444,45200,,4409923,4491496,4434422,57074,0,40635,0,12
16617704,6820,259621,2516825,435834,2078252,2739,127214,1913658,174014,,815988,50500,,2702372,3222792,2672513,550279,0,521261,0,22
16628576,111,21773987,10335404,5689383,2481040,2164981,8942,5684800,1436112,0,24997421,4500,0,12965757,14339619,8706098,5633521,0,4749422,0,11
16665175,4941,3014458,4582880,,4237497,345383,33258,2828458,,,4802138,200,,8755685,8964867,8351917,612950,0,517006,0,22
16665221,4632,546456,14240430,4098430,9975004,166996,80854,5582383,,,9285357,250000,,96473351,96912500,91246550,5665950,0,4881514,0,19
16676328,111,5855130,3433101,2530797,307222,595082,,5471367,207109,,3609755,200,,6595464,6210076,5885232,324844,0,279458,0,19
16683775,2562,541235,732508,-87151,819459,200,,924569,1,,349173,200,,0,0,96971,0,96971,0,96971,
16728800,4631,599143,1427499,266911,1157353,3235,,1566384,388337,,71921,1040,,4032943,4168027,4164055,3972,0,2559,0,9
16737239,6910,,28489,,,28489,,0,,,28489,200,,0,0,,0,0,0,0,
16740137,4690,1628458,4235210,367379,1672541,2195290,,339203,,,5524465,1000,,6230084,6253682,4712987,1540695,0,1306770,0,24
16759091,4752,1054986,2386929,1316043,876134,194752,3306,2126727,45333,,1273161,200,,9022738,9026151,8484889,541262,0,464559,0,19
16782434,3299,2682749,4768959,2952610,1547236,269113,10165,4810248,,,2651625,4000,,14594630,14742593,14573072,169521,0,145976,0,41
16814463,6910,15112,148553,,126939,21614,,104979,,,58686,200,,54738,54738,71799,0,17061,0,18428,
16814480,4773,26113,549237,425341,122484,1412,,627130,,,-51780,200,,141408,141410,145171,0,3761,0,5175,1
16817753,8010,191918,2003949,9277,1948714,45958,,2084772,,,111095,1000,,8940804,8940845,9027255,0,86410,0,110632,245
16834908,4120,3954,47797,,31625,16172,,23590,,,28161,200,,11380,11380,5602,5778,0,5437,0,
16835008,1721,1418294,484760,288103,214269,-17612,3306,425494,,,1480866,200,,2812389,2817512,2499482,318030,0,289556,0,12
16853926,141,24598325,5658817,3236961,2407891,13965,10236,4285008,70175,415839,25496356,1551200,0,18052455,20521053,15312786,5208267,0,4523839,0,27
16875495,5510,1352806,61450,29225,24878,7347,,500227,,,914029,200,,430068,451524,427728,23796,0,19492,0,5
16875550,2611,185967,48263,,5982,42281,20932,121848,,,133314,43980,,374304,396284,322992,73292,0,69549,0,2
16895581,111,3917082,1823324,1652789,110543,59992,6006,1876706,352982,,3516724,500,,3235302,3378108,2733273,644835,0,615496,0,5
16899605,2229,1693488,570941,517214,34524,19203,934,5005846,0,0,-2740483,45000,0,3741967,3987079,4993775,0,1006696,0,1015710,29
16918200,4613,9504,286039,26121,91820,168098,,35984,,,259559,200,,503453,504953,373580,131373,0,119840,0,1
16944595,4120,1598994,2188293,116209,1928917,143167,17809,2422216,,,1382880,25020,,9928276,10132314,9887129,245185,0,207554,0,26
16944692,6910,,158,151,,7,,4117,,,-3959,200,,0,0,,0,0,0,0,
16962095,2599,14180292,16466224,6654649,8432970,1378605,1141815,21073119,,,10715212,4000,,27058309,28261039,27086553,1174486,0,1007676,0,75
26273845,111,5102775,12071064,8886043,2958458,175593,234185,6913825,,,10494199,1000,,12647108,15140045,14015965,1124080,0,956653,0,11
26302169,4941,763502,486463,,427912,58551,,718104,,,531861,400,,3143778,3173483,3185966,0,12483,0,44218,8
26313362,3530,720482,1556490,155960,953214,447316,,923795,,,1353177,300,,3263149,3355305,3109348,245957,0,218905,0,11
26322603,4939,91088,51358,0,48731,2627,,285478,,,-143032,200,,8210,12413,101881,0,89468,0,89684,
26351501,4673,641,11880,,11877,,,10479,,,2042,200,,0,0,0,0,0,0,0,
26354850,4120,3397512,2409360,53907,1604707,750746,115767,2765882,,20739,3136018,200,,7957309,8591179,6434125,2157054,0,1837797,0,34
26359386,4941,408126,395758,19419,372006,4333,87349,1826705,,,-935472,1000,,1513697,1526431,1743374,0,216943,0,232207,4
26386348,1723,1287119,1554794,1284804,176575,93415,163516,2334320,10589,,660520,110000,,4930578,5210416,5097764,112652,0,91794,0,
26506533,4619,,46743,19436,25780,1527,,22590,,,24153,200,,64883,64883,78028,0,13145,0,15091,0
26519860,1414,702563,325957,50918,134783,140256,6127,1956585,,,-921938,200,,3564786,3601458,3386946,214512,0,178203,0,58
